Year,CategoryRaw,week,value,short_desc,Type
2018,PCT EMERGED,2018-05-27,24,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2018,PCT EMERGED,2018-06-03,36,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2018,PCT EMERGED,2018-06-10,44,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2018,PCT EMERGED,2018-06-17,56,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2018,PCT EMERGED,2018-06-24,66,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2018,PCT EMERGED,2018-07-01,75,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2018,PCT EMERGED,2018-07-08,86,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2018,PCT EMERGED,2018-07-15,91,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2018,PCT EMERGED,2018-07-22,96,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2018,PCT HARVESTED,2018-09-30,1,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2018,PCT HARVESTED,2018-10-07,5,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2018,PCT HARVESTED,2018-10-14,10,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2018,PCT HARVESTED,2018-10-21,19,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2018,PCT HARVESTED,2018-10-28,31,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2018,PCT HARVESTED,2018-11-04,43,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2018,PCT HARVESTED,2018-11-11,51,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2018,PCT HARVESTED,2018-11-18,58,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2018,PCT HARVESTED,2018-11-25,65,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2018,PCT PLANTED,2018-04-29,2,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2018,PCT PLANTED,2018-05-06,9,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2018,PCT PLANTED,2018-05-13,17,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2018,PCT PLANTED,2018-05-20,26,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2018,PCT PLANTED,2018-05-27,38,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2018,PCT PLANTED,2018-06-03,45,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2018,PCT PLANTED,2018-06-10,58,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2018,PCT PLANTED,2018-06-17,71,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2018,PCT PLANTED,2018-06-24,77,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2018,PCT PLANTED,2018-07-01,86,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2018,PCT PLANTED,2018-07-08,91,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2018,PCT PLANTED,2018-07-15,96,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2018,PCT SETTING PODS,2018-07-08,1,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2018,PCT SETTING PODS,2018-07-15,7,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2018,PCT SETTING PODS,2018-07-22,15,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2018,PCT SETTING PODS,2018-07-29,24,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2018,PCT SETTING PODS,2018-08-05,32,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2018,PCT SETTING PODS,2018-08-12,43,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2018,PCT SETTING PODS,2018-08-19,55,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2018,PCT SETTING PODS,2018-08-26,70,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2018,PCT SETTING PODS,2018-09-02,81,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2018,PCT SETTING PODS,2018-09-09,87,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2018,PCT SETTING PODS,2018-09-16,91,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2018,PCT SETTING PODS,2018-09-23,94,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2018,PCT SETTING PODS,2018-09-30,96,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2018-07-15,13,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2018-07-22,23,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2018-07-29,38,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2018-08-05,51,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2018-08-12,63,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2018-08-19,75,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2018-08-26,84,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2018-09-02,90,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2018-09-09,8,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2018-09-16,15,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2018-09-23,27,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2018-09-30,41,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2018-10-07,55,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2018-10-14,71,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2018-10-21,83,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2018-10-28,91,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2018-11-04,96,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2018-06-03,30,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2018-06-10,41,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2018-06-17,52,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2018-06-24,60,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2018-07-01,71,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2018-07-08,81,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2018-07-15,89,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2018-09-30,2,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2018-10-07,5,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2018-10-14,11,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2018-10-21,21,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2018-10-28,34,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2018-11-04,48,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2018-11-11,61,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2018-11-18,73,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",2018-11-25,83,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2018-05-06,6,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2018-05-13,14,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2018-05-20,23,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2018-05-27,34,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2018-06-03,46,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2018-06-10,56,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2018-06-17,63,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2018-06-24,72,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2018-07-01,82,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",2018-07-08,90,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2018-07-29,15,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2018-08-05,24,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2018-08-12,37,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2018-08-19,50,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2018-08-26,63,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2018-09-02,73,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2018-09-09,85,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2018-09-16,91,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2018,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",2018-09-30,98,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT SETTING PODS",Actual
2019,PCT BLOOMING,2019-06-23,2,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2019,PCT BLOOMING,2019-06-30,8,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2019,PCT BLOOMING,2019-07-07,15,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2019,PCT BLOOMING,2019-07-14,30,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2019,PCT BLOOMING,2019-07-21,46,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2019,PCT BLOOMING,2019-07-28,57,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2019,PCT BLOOMING,2019-08-04,69,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2019,PCT BLOOMING,2019-08-11,81,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2019,PCT BLOOMING,2019-08-18,86,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2019,PCT BLOOMING,2019-08-25,90,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2019,PCT BLOOMING,2019-09-01,94,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2019,PCT BLOOMING,2019-09-08,96,"SOYBEANS - PROGRESS, MEASURED IN PCT BLOOMING",Actual
2019,PCT DROPPING LEAVES,2019-09-01,1,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2019,PCT DROPPING LEAVES,2019-09-08,7,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2019,PCT DROPPING LEAVES,2019-09-15,17,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2019,PCT DROPPING LEAVES,2019-09-22,29,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2019,PCT DROPPING LEAVES,2019-09-29,51,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2019,PCT DROPPING LEAVES,2019-10-06,66,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2019,PCT DROPPING LEAVES,2019-10-13,74,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2019,PCT DROPPING LEAVES,2019-10-20,86,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2019,PCT DROPPING LEAVES,2019-10-27,92,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2019,PCT DROPPING LEAVES,2019-11-03,95,"SOYBEANS - PROGRESS, MEASURED IN PCT DROPPING LEAVES",Actual
2019,PCT EMERGED,2019-05-12,5,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2019,PCT EMERGED,2019-05-19,14,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2019,PCT EMERGED,2019-05-26,35,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2019,PCT EMERGED,2019-06-02,47,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2019,PCT EMERGED,2019-06-09,61,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2019,PCT EMERGED,2019-06-16,73,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2019,PCT EMERGED,2019-06-23,82,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2019,PCT EMERGED,2019-06-30,87,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2019,PCT EMERGED,2019-07-07,90,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2019,PCT EMERGED,2019-07-14,97,"SOYBEANS - PROGRESS, MEASURED IN PCT EMERGED",Actual
2019,PCT HARVESTED,2019-09-29,3,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2019,PCT HARVESTED,2019-10-06,12,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2019,PCT HARVESTED,2019-10-13,28,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2019,PCT HARVESTED,2019-10-20,41,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2019,PCT HARVESTED,2019-10-27,49,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2019,PCT HARVESTED,2019-11-03,56,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2019,PCT HARVESTED,2019-11-10,67,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2019,PCT HARVESTED,2019-11-17,79,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2019,PCT HARVESTED,2019-11-24,86,"SOYBEANS - PROGRESS, MEASURED IN PCT HARVESTED",Actual
2019,PCT PLANTED,2019-04-28,1,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2019,PCT PLANTED,2019-05-05,10,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2019,PCT PLANTED,2019-05-12,20,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2019,PCT PLANTED,2019-05-19,35,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2019,PCT PLANTED,2019-05-26,51,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2019,PCT PLANTED,2019-06-02,70,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2019,PCT PLANTED,2019-06-09,80,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2019,PCT PLANTED,2019-06-16,84,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2019,PCT PLANTED,2019-06-23,89,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2019,PCT PLANTED,2019-06-30,94,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2019,PCT PLANTED,2019-07-07,97,"SOYBEANS - PROGRESS, MEASURED IN PCT PLANTED",Actual
2019,PCT SETTING PODS,2019-07-07,0,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2019,PCT SETTING PODS,2019-07-14,9,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2019,PCT SETTING PODS,2019-07-21,23,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2019,PCT SETTING PODS,2019-07-28,31,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2019,PCT SETTING PODS,2019-08-04,44,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2019,PCT SETTING PODS,2019-08-11,50,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2019,PCT SETTING PODS,2019-08-18,56,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2019,PCT SETTING PODS,2019-08-25,70,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2019,PCT SETTING PODS,2019-09-01,81,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2019,PCT SETTING PODS,2019-09-08,89,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2019,PCT SETTING PODS,2019-09-15,95,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2019,PCT SETTING PODS,2019-09-22,97,"SOYBEANS - PROGRESS, MEASURED IN PCT SETTING PODS",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2019-07-14,14,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2019-07-21,24,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2019-07-28,37,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2019-08-04,48,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2019-08-11,60,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2019-08-18,74,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2019-08-25,84,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",2019-09-01,89,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT BLOOMING",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2019-09-08,8,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2019-09-15,15,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2019-09-22,25,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2019-09-29,39,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2019-10-06,52,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2019-10-13,69,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2019-10-20,82,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2019-10-27,91,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",2019-11-03,95,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT DROPPING LEAVES",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2019-06-02,29,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2019-06-09,40,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
2019,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",2019-06-16,51,"SOYBEANS - PROGRESS, 5 YEAR AVG, MEASURED IN PCT EMERGED",Actual
